MlsNumber,LivingArea,MunicipalTax,SchoolTax,LotAssessment,BuildingAssessment,Area
22614220,871 PC,1802.00,360.00,,,
22962348,,1804.00,367.00,,211200.00,
20693317,816.98 PC,1806.00,326.00,,,
19240016,752 PC,1806.00,373.00,,,
20071599,93.2 MC,1810.00,374.00,,,
25477049,71.6 MC,1814.00,334.00,,,
20917908,850 PC,1817.00,390.00,,,
20845055,884.7 PC,1817.00,388.00,,,
9068040,,1817.00,346.00,,,
14822652,850 PC,1818.00,389.00,,,
20096160,,1819.00,360.00,,,
10066317,,1819.00,189.00,,,
25001352,90.4 MC,1821.00,364.00,,,
26703825,763 PC,1824.00,375.00,,,
21021470,1033 PC,1824.00,380.00,,,
23504231,,1825.00,337.00,,,
23095292,795 PC,1825.00,380.00,,,
10183278,743 PC,1827.00,380.00,,,
21612733,46.1 MC,1829.00,376.00,,,
10569957,1000 PC,1832.00,377.00,,,
27625358,54.4 MC,1832.00,388.00,,,
13536068,81.6 MC,1832.00,389.00,,,
11336912,854 PC,1833.00,349.00,,,
11177401,690 PC,1833.00,385.00,,,
10433520,760 PC,1834.00,390.00,,,
12687414,84.7 MC,1835.00,380.00,,,
25690953,518 PC,1835.00,357.00,,,
11055702,80.9 MC,1836.00,397.00,,,
22477233,,1837.00,365.00,,,
26034714,,1837.00,377.00,,,
26727089,1010 PC,1840.00,351.00,,,
23289719,932.0 Square Feet,1842.00,188.00,,,
17554745,2512 PC,1845.00,321.00,,,
14071172,1005 PC,1848.00,380.00,,,
23433923,707 PC,1850.00,413.00,,,
14799641,,1850.00,368.00,,,
16925908,61.8 MC,1850.00,348.00,,,
9526521,834 PC,1851.00,379.00,,,
14436873,54.2 MC,1855.00,407.00,,,
15035121,80.8 MC,1857.00,384.00,,,
11670060,750.0 Square Feet,1857.00,816.00,,,
12880335,1068 PC,1860.00,372.00,,,
24453211,900 PC,1861.00,391.00,,,
20525623,745 PC,1862.00,409.00,,,
15066259,1154 PC,1867.00,384.00,,,
11215165,,1868.00,388.00,,,
20369790,92 Square metres,1870.00,385.00,,,
24956052,,1877.00,455.00,,,
9380451,715 PC,1881.00,373.00,,,
9375079,720 PC,1882.00,418.00,,,
18929205,666 PC,1883.00,390.00,,,
18874932,63.6 MC,1884.00,387.00,,,
10302999,621 PC,1885.00,850.00,,,
9297931,87.1 MC,1890.00,388.00,,,
9659140,1368 PC,1894.00,421.00,,,
10338918,1172.18 PC,1895.00,390.00,,,
23077335,149.1 MC,1895.00,389.00,,,
20461293,550 MC,1898.00,450.00,,,
28719844,67.2 MC,1901.00,391.00,,,
10764916,96 Square metres,1906.00,52.00,,192600.00,
17567045,865 PC,1908.00,391.00,,,
22005790,877 PC,1908.00,410.00,,,
27586490,84.2 MC,1908.00,420.00,,,
26073116,956 PC,1911.00,429.00,,,
11553903,860 PC,1912.00,346.00,,,
22493830,845 PC,1914.00,357.00,,,
26686389,769 PC,1914.00,400.00,,,
21075209,733 PC,1926.00,414.00,,,
11753362,653 PC,1926.00,396.00,,,
13806543,673 PC,1927.00,423.00,,,
25726609,,1927.00,421.00,,,
27247752,,1927.00,610.00,,,
9288644,594.0 Square Feet,1927.00,43.00,,,
22616555,84.8 MC,1929.00,367.00,,,
18306270,1035 PC,1930.00,399.00,,,
19307365,,1932.00,401.00,,,
21689166,789 Square Feet,1934.00,425.00,,,
13313335,675 PC,1936.00,398.00,,,
14065158,1134 PC,1937.00,364.00,,,
13444481,914.0 Square Feet,1937.00,351.00,,,
16950580,75 MC,1940.00,399.00,,,
9772195,1 MC,1943.00,340.00,,,
9534363,763 PC,1945.00,400.00,,,
9525150,973 PC,1950.00,404.00,,,
19485234,820 PC,1952.00,441.00,,,
11692815,95.8 MC,1953.00,422.00,,,
23507509,981 PC,1954.00,385.00,,,
12706545,91.4 Square Metres,1957.00,381.00,,,
15410199,784 PC,1959.00,390.00,,,
15546702,90.1 MC,1962.00,388.00,,,
20700413,631.0 Square Feet,1962.00,0.00,,,
9173680,74 MC,1967.00,405.00,,,
11704913,846 PC,1967.00,407.00,,,
27149295,799 PC,1967.00,415.00,,,
25553991,544 PC,1968.00,419.00,,,
21853358,1039.79 PC,1970.00,405.00,,,
21061105,891 PC,1972.00,402.00,,,
13474050,80.3 MC,1973.00,407.00,,,
24495940,969 PC,1973.00,404.00,,,
25764099,823 PC,1974.00,415.00,,,
23370334,"1,096 Square Feet",1975.00,823.00,,,
19783960,1100 PC,1977.00,388.00,,,
21832199,992 PC,1979.00,406.00,,,
23318330,2435 PC,1980.00,349.00,,,
22607299,,1983.00,390.00,,,
9767239,1065 PC,1986.00,418.00,,,
19705941,1030 PC,1987.00,432.00,,,
13171973,822 PC,1990.00,450.00,,,
11013689,804 PC,1990.00,411.00,,,
25242194,916 PC,1997.00,421.00,,,
19172070,1090 PC,1998.00,411.00,,,
15312430,81.8 Square Metres,1998.00,421.00,,,
13503963,782 PC,2000.00,429.00,,,
27867345,701 PC,2002.00,412.00,,,
16331656,1060 PC,2003.00,417.00,,,
14269801,96.6 MC,2006.00,414.00,,,
17126803,1200 PC,2008.00,448.00,,,
22541805,86 Square metres,2011.00,430.00,,,
13418032,766 PC,2012.00,404.00,,,
24484024,93.7 MC,2013.00,417.00,,,
20530987,746 PC,2016.00,414.00,,,
22144584,710.0 Square Feet,2018.00,212.00,,,
12617463,,2020.00,405.00,,,
14016916,1062 PC,2020.00,437.00,,,
23932105,,2020.00,1.00,,,
21961318,1157 PC,2024.00,444.00,,,
28992484,75.1 MC,2025.00,430.00,,,
22385766,1025 PC,2026.00,430.00,,,
13821237,805 PC,2028.00,433.00,,,
24321977,850 PC,2029.00,432.00,,,
20022301,963 PC,2030.00,418.00,,,
11200875,727 PC,2031.00,427.00,,,
9246829,439.0 Square Feet,2031.00,426.00,,,
18675956,77.1 MC,2032.00,312.00,,,
25763771,960 PC,2033.00,427.00,,,
12533913,1140 PC,2034.00,427.00,,,
17005300,967 PC,2043.00,392.00,,,
22643813,884 PC,2045.00,465.00,,,
20046820,660 PC,2048.00,436.00,,,
10074419,980 PC,2050.00,218.00,,,
10155868,812 PC,2051.00,435.00,,,
17465043,1047 PC,2055.00,391.00,,,
10611519,83.9 MC,2057.00,424.00,,,
10331544,735 PC,2060.00,367.00,,,
12232970,,2061.00,418.00,,247700.00,
13895624,738 PC,2062.00,434.00,,,
21384329,977 PC,2062.00,433.00,,,
15170135,1060 PC,2067.00,401.00,,,
26007423,1125 PC,2067.00,434.00,,,
15007942,,2068.00,428.00,,,
28235645,1152 PC,2070.00,361.00,,,
27991226,96.2 MC,2071.00,428.00,,,
19890754,723 PC,2073.00,437.00,,,
25005022,715 PC,2074.00,437.00,,,
26216203,833.15 PC,2078.00,457.00,,,
28699284,695 PC,2079.00,429.00,,,
25983167,746 PC,2083.00,454.00,,,
28378844,748 PC,2085.00,493.00,,,
10723800,809 PC,2086.00,458.00,,,
13813040,852.5 PC,2087.00,221.00,,,
24720677,1059 PC,2089.00,433.00,,,
18787569,112 MC,2090.00,368.00,,,
10078813,680 PC,2092.00,,,,
27710421,1084 PC,2094.00,434.00,,,
13704406,1004 PC,2096.00,432.00,,,
26935809,620 PC,2098.00,447.00,,,
24450027,86.97 MC,2100.00,351.00,,,
25547533,1165 PC,2100.00,425.00,,,
24073700,694 PC,2100.00,438.00,,,
10552412,,2100.00,461.00,,,
20157364,78.5 Square Metres,2100.00,447.00,,229700.00,
15503774,795 PC,2101.00,452.00,,,
9022066,872 Square Feet,2102.00,461.00,,,
16968227,72.3 MC,2103.00,455.00,,,
25112435,794 PC,2105.00,462.00,,,
14907902,1040 PC,2113.00,405.00,,,
22183323,,2113.00,393.00,,200867.00,
26525100,755 PC,2115.00,447.00,,,
28068784,651 PC,2117.00,447.00,,,
26143871,632.0 Square Feet,2117.00,469.00,,,
12434367,851 PC,2122.00,439.00,,,
20184249,933 PC,2123.00,433.00,,,
24774023,1050 PC,2124.00,451.00,,,
26907913,741 PC,2126.00,450.00,,,
20853556,975 PC,2127.00,442.00,,,
12358165,711 PC,2130.00,452.00,,,
26120675,,2132.00,430.00,,,
15150523,875.0 Square Feet,2136.00,452.00,,,
21933104,620.0 Square Feet,2138.00,456.00,,,
9139318,617 PC,2140.00,433.00,,,
23788707,960 PC,2140.00,448.00,,,
10444614,927 PC,2146.00,486.00,,,
13054781,84.8 MC,2149.00,457.00,,,
21507943,740 PC,2152.00,442.00,,,
9484564,853 PC,2155.00,471.00,,,
22222073,918 PC,2157.00,414.00,,,
17777755,770.0 Square Feet,2157.00,464.00,,,
11513118,887 PC,2159.00,449.00,,,
25940075,895 PC,2159.00,448.00,,,
20362753,807 PC,2161.00,465.00,,,
25662159,634 PC,2163.00,441.00,,,
16287718,100.56 MC,2164.00,450.00,,,
27863671,623 PC,2164.00,480.00,,,
13728025,780 PC,2166.00,460.00,,,
20628649,678 PC,2171.00,390.00,,,
13271431,862 PC,2172.00,978.00,,,
13168599,,2172.00,466.00,,,
10784843,502.0 Square Feet,2175.00,456.00,,,
18221215,975.0 Square Feet,2176.00,448.00,,,
9223731,896 PC,2177.00,444.00,,,
28423216,88.9 Square Metres,2188.00,470.00,,,
20843347,674 PC,2190.00,475.00,,,
22427084,801 PC,2193.00,472.00,,,
13330449,1108 PC,2196.00,457.00,,,
15400548,768.0 Square Feet,2198.00,456.00,,267800.00,
28462799,770 PC,2200.00,650.00,,,
11561844,762 PC,2200.00,422.00,,,
21420069,86.8 MC,2200.00,458.00,,,
11825023,3748.0 Square Feet,2200.00,0.00,,,
22877128,870 PC,2203.00,510.00,,,
15249207,112.6 MC,2207.00,441.00,,,
17752716,1038 PC,2208.00,454.00,,,
10670422,1173 PC,2213.00,460.00,,,
28077466,853 PC,2213.00,444.00,,,
19241904,675 PC,2215.00,471.00,,,
20589114,61.7 MC,2215.00,470.00,,,
14564046,1093 PC,2223.00,463.00,,,
27749560,1251 PC,2223.00,463.00,,,
25621413,927 PC,2224.00,448.00,,,
20881734,965 PC,2225.00,458.00,,,
13075151,945 PC,2225.00,449.00,,,
10811364,,2225.00,412.00,,,
22426589,868 PC,2227.00,523.00,,,
16750564,1330 PC,2229.00,438.00,,,
20007413,658 PC,2230.00,489.00,,,
20593957,66.9 MC,2231.00,490.00,,,
25325476,832.0 Square Feet,2238.00,476.00,,,
22700634,929 PC,2239.00,650.00,,,
18192970,675 PC,2240.00,471.00,,,
25084600,78.7 MC,2244.00,464.00,,,
11211956,716 PC,2245.00,493.00,,,
24348167,81.8 MC,2251.00,500.00,,,
15014020,896.6 PC,2251.00,470.00,,,
12502983,72.2 MC,2252.00,483.00,,,
13403886,1047 PC,2252.00,480.00,,,
10219476,510.0 Square Feet,2252.00,472.00,,,
10361212,502.0 Square Feet,2252.00,472.00,,,
26210924,1092 PC,2253.00,457.00,,,
15849213,650 PC,2254.00,530.00,,,
22647300,1151 PC,2254.00,495.00,,,
28225984,995 PC,2258.00,481.00,,,
27582554,,2260.00,475.00,,,
27457747,85.4 MC,2261.00,469.00,,,
13932650,80.3 MC,2263.00,465.00,,,
15508405,68.2 MC,2263.00,497.00,,,
15526643,922 PC,2263.00,481.00,,,
10896677,750 PC,2266.00,460.00,,,
23120132,1012.0 Square Feet,2268.00,487.00,,,
27140419,,2270.00,440.00,,,
22265261,716 PC,2270.00,475.00,,,
11850266,897 PC,2274.00,459.00,,,
11447381,54.4 MC,2274.00,499.00,,,
23683053,73.8 MC,2276.00,490.00,,,
27070585,1100 PC,2277.00,483.00,,,
9165892,502.0 Square Feet,2278.00,478.00,,,
14814156,1202 PC,2286.00,478.00,,,
27622318,900 PC,2287.00,490.00,,,
21940873,1270 PC,2288.00,487.00,,,
9795985,1113 PC,2289.00,710.00,,,
26435111,861 PC,2291.00,419.00,,,
24286012,956 PC,2295.00,522.00,,,
15662884,922 PC,2297.00,44.00,,,
24806895,1076 PC,2300.00,488.00,,,
26756673,3000 PC,2305.00,475.00,,,
24514601,797 PC,2307.00,485.00,,,
25892826,,2308.00,489.00,,,
27313671,986 Square Feet,2309.00,489.00,,,
9463669,,2310.00,491.00,,,
11167422,,2310.00,470.00,,,
26542494,,2320.00,471.00,,,
21305711,,2320.00,456.00,,,
10981627,1054 PC,2324.00,484.00,,,
26423197,933.0 Square Feet,2324.00,470.00,,,
27236524,1033 PC,2329.00,490.00,,,
21012240,1532 PC,2331.00,494.00,,,
25366210,85.6 MC,2332.00,249.00,,,
12216698,,2332.00,495.00,,,
13841609,,2335.00,497.00,,,
13516101,958 PC,2335.00,499.00,,,
15136598,,2336.00,513.00,,,
23929478,101.3 MC,2336.00,481.00,,,
22711186,867 PC,2337.00,480.00,,,
13341603,,2337.00,524.00,,,
9442507,510.0 Square Feet,2339.00,491.00,,,
18813492,910 PC,2346.00,498.00,,,
18430227,998 PC,2348.00,504.00,,,
21946239,,2348.00,499.00,,,
26095865,1050 PC,2349.00,516.00,,,
17147437,1430 PC,2351.00,484.00,,,
11701525,142.5 MC,2351.00,471.00,,,
21430718,,2351.00,460.00,,,
25243241,978.3 PC,2357.00,490.00,,,
17754447,1071 PC,2357.00,507.00,,,
19962540,1479 PC,2359.00,494.00,,,
10848167,510.0 Square Feet,2365.00,496.00,,,
16795469,962 PC,2367.00,508.00,,,
10531078,880 PC,2371.00,504.00,,,
19911421,1200 PC,2372.00,528.00,,,
24072098,1 PC,2374.00,623.00,,,
27615726,,2376.00,510.00,,,
21388017,1070 PC,2377.00,506.00,,,
27813431,928 Square Feet,2381.00,522.00,,,
21452122,1312 PC,2382.00,541.00,,,
12131140,1052 PC,2383.00,498.00,,,
21138480,631 PC,2383.00,489.00,,,
18310583,975 PC,2384.00,514.00,,,
9117696,1064 PC,2386.00,498.00,,,
28021050,1040 PC,2390.00,524.00,,,
17907502,980 PC,2390.00,507.00,,,
25437124,,2390.00,466.00,,,
9786267,573.0 Square Feet,2393.00,502.00,,,
20539337,1025 PC,2399.00,511.00,,,
26644431,747.02 PC,2399.00,526.00,,,
19184995,1278 PC,2400.00,442.00,,,
14634042,547.0 Square Feet,2400.00,448.00,,,
19993264,,2401.00,498.00,,,
12558609,1075 PC,2406.00,504.00,,,
15193074,785 PC,2407.00,565.00,,,
28622054,74.1 MC,2409.00,529.00,,,
20465415,975 PC,2414.00,565.00,,,
24460614,1107 PC,2419.00,514.00,,,
11031646,,2419.00,462.00,,,
9569403,"1,160 Square Feet",2422.00,509.00,,,
22596569,"1,180 Square Feet",2422.00,509.00,,,
22252134,1380 PC,2423.00,498.00,,,
9625398,510.0 Square Feet,2426.00,509.00,,,
15564690,540.0 Square Feet,2426.00,453.00,,,
25102268,75.4 MC,2429.00,509.00,,,
21232745,900.0 Square Feet,2429.00,519.00,,296700.00,
18132090,102.1 MC,2430.00,430.00,,,
20504574,930 PC,2440.00,510.00,,,
25235665,1163 PC,2443.00,372.00,,,
21207935,139 Square metres,2443.00,407.00,,,
24139035,1135 PC,2444.00,513.00,,,
17344075,95.6 Square Metres,2444.00,491.00,,296800.00,
10409018,1014 PC,2447.00,449.00,,,
17771680,1041 PC,2450.00,407.00,,,
16411455,,2450.00,538.00,,,
22972131,864 PC,2450.00,529.00,,,
18722021,1206 PC,2452.00,469.00,,,
15126066,822 Square Feet,2452.00,538.00,,,
19103863,775 PC,2454.00,505.00,,,
26516286,1023 PC,2457.00,529.00,,,
26459209,1380.0 Square Feet,2459.00,522.00,,,
17315437,879 Square Feet,2460.00,540.00,,,
21071222,1177 PC,2461.00,531.00,,,
16292695,,2462.00,518.00,,,
14253268,,2462.00,541.00,,,
10920393,988 PC,2462.00,540.00,,,
21426054,943 PC,2463.00,442.00,,,
14577932,899.53 PC,2465.00,541.00,,,
28534868,944 PC,2466.00,528.00,,,
19026687,1190 PC,2466.00,527.00,,,
20770926,1085 PC,2469.00,531.00,,,
13087945,1417 PC,2469.00,524.00,,,
10448322,1750 PC,2474.00,518.00,,,
16413380,74.2 MC,2475.00,528.00,,,
9449456,510.0 Square Feet,2478.00,520.00,,,
27139620,540.0 Square Feet,2480.00,463.00,,,
10382060,,2483.00,452.00,,,
23938344,,2486.00,531.00,,,
15016526,537.0 Square Feet,2489.00,465.00,,,
19206382,554.0 Square Feet,2489.00,465.00,,,
21316295,811.3 PC,2490.00,560.00,,,
20160200,1300 PC,2490.00,523.00,,,
23968473,702 PC,2494.00,535.00,,,
24085113,951.5 PC,2496.00,548.00,,,
13306372,687 PC,2498.00,549.00,,,
20543783,854 PC,2500.00,541.00,,,
16874414,810 PC,2500.00,560.00,,,
22974174,1043 PC,2500.00,576.00,,,
23126106,959 PC,2501.00,531.00,,,
26512057,1213 PC,2501.00,532.00,,,
25168891,,2508.00,532.00,,,
15189316,"1,053 Square Feet",2508.00,550.00,,,
17056605,1111.62 Square Feet,2512.00,526.00,,,
15359567,945 PC,2513.00,551.00,,,
27478214,1397 PC,2514.00,528.00,,,
19526430,1052 PC,2514.00,516.00,,,
25373614,554.0 Square Feet,2515.00,470.00,,,
9167984,1255 PC,2519.00,529.00,,,
19254562,871 PC,2519.00,547.00,,,
28006157,750 PC,2523.00,542.00,,,
20738224,1016 PC,2524.00,530.00,,,
11869441,104.3 MC,2527.00,591.00,,,
12938643,,2530.00,523.00,,,
10582635,965 PC,2540.00,638.00,,,
19716747,965 PC,2540.00,638.00,,,
24906952,784 PC,2540.00,553.00,,,
19266661,481.0 Square Feet,2542.00,475.00,,,
22466867,554.0 Square Feet,2542.00,475.00,,,
25548075,493.0 Square Feet,2542.00,475.00,,,
19398452,,2544.00,1684.00,,,
18901656,,2546.00,546.00,,,
12313228,,2550.00,743.00,,,
25597064,1171 PC,2553.00,509.00,,,
9738838,,2554.00,544.00,,,
20339751,105.6 MC,2554.00,535.00,,,
14350448,,2560.00,546.00,,,
22222863,,2561.00,530.00,,,
9796185,1315.0 Square Feet,2562.00,570.00,,,
25655046,850 PC,2563.00,568.00,,,
15213480,959 PC,2564.00,552.00,,,
9003950,1091 PC,2567.00,550.00,,,
14559885,730 PC,2573.00,529.00,,,
28696552,1120 PC,2573.00,529.00,,,
22302862,,2576.00,551.00,,,
16525879,944 Square Feet,2577.00,565.00,,,
15802938,555.0 Square Feet,2577.00,482.00,,,
25519053,105 MC,2581.00,573.00,,,
17110848,,2582.00,542.00,,,
11681382,120.6 MC,2584.00,527.00,,,
22148637,,2591.00,525.00,,,
17321049,110.5 MC,2593.00,623.00,,,
15223967,951 PC,2594.00,555.00,,,
28086014,979 PC,2594.00,533.00,,,
27263252,537.0 Square Feet,2595.00,485.00,,,
14610824,770 PC,2600.00,490.00,,,
21594529,1092 PC,2603.00,534.00,,,
23897289,934 PC,2606.00,474.00,,,
26461156,825 PC,2610.00,537.00,,,
23169690,,2611.00,540.00,,,
10974796,,2613.00,667.00,,,
15014053,"1,127 Square Feet",2617.00,604.00,,,
23156113,998 PC,2620.00,541.00,,,
22737251,652 PC,2620.00,582.00,,,
26182466,,2620.00,485.00,,,
10084734,573.0 Square Feet,2626.00,551.00,,,
20830237,1636 PC,2629.00,542.00,,,
17160395,899 PC,2635.00,475.00,,,
19793048,931 PC,2636.00,538.00,,,
15149747,1322 PC,2639.00,499.00,,,
15743422,1003 PC,2642.00,555.00,,,
15210765,1175 PC,2647.00,567.00,,,
14132737,1500 PC,2649.00,548.00,,,
16404838,79.8 MC,2649.00,571.00,,,
20834462,590.0 Square Feet,2649.00,495.00,,,
12276959,1060.25 PC,2651.00,570.00,,,
26849822,110.7 MC,2652.00,531.00,,,
28959404,913 PC,2652.00,600.00,,,
9539881,573.0 Square Feet,2652.00,556.00,,,
24167829,980.0 Square Feet,2655.00,569.00,,,
11642614,959 PC,2657.00,469.00,,,
14662917,"1,050 Square Feet",2660.00,552.00,,,
18428377,87.9 MC,2661.00,482.00,,,
11036318,,2661.00,559.00,,,
14134399,1205 PC,2664.00,222.00,,,
20173950,704 PC,2665.00,585.00,,,
17042291,2115 PC,2666.00,575.00,,,
24888119,1181 PC,2667.00,572.00,,,
25118243,,2667.00,555.00,,,
24695179,758 piå_,2667.00,548.00,,,
23844987,900 PC,2668.00,570.00,,,
13388949,74.4 MC,2671.00,573.00,,,
13552645,571.0 Square Feet,2675.00,500.00,,,
20627840,101.6 MC,2676.00,975.00,,,
11815947,81.6 MC,2680.00,578.00,,,
10619243,,2680.00,579.00,,,
15346188,,2681.00,527.00,,,
19129777,555.0 Square Feet,2684.00,502.00,,,
25997934,590.0 Square Feet,2684.00,502.00,,,
14035186,896 PC,2685.00,443.00,,,
22246337,,2686.00,557.00,,,
28005722,1367 PC,2688.00,570.00,,,
27498555,,2689.00,566.00,,,
18139943,2211 PC,2694.00,706.00,,,
26707641,1009 PC,2695.00,592.00,,,
13502526,1269 PC,2698.00,548.00,,,
19284740,578.0 Square Feet,2702.00,505.00,,,
13023887,1093 PC,2704.00,573.00,,,
24687007,,2706.00,557.00,,,
20767666,1033 PC,2710.00,574.00,,,
13688128,590.0 Square Feet,2711.00,507.00,,,
16422090,114 MC,2713.00,565.00,,,
9139444,930 PC,2717.00,555.00,,,
26779452,1066 PC,2717.00,583.00,,,
15754315,,2719.00,573.00,,,
20648476,955 PC,2719.00,583.00,,,
9468184,573.0 Square Feet,2722.00,571.00,,,
17100279,1100 PC,2723.00,557.00,,,
10052827,562.0 Square Feet,2725.00,571.00,,,
26692788,,2732.00,577.00,,,
11237689,,2736.00,675.00,,,
26785449,1336.88 Square Feet,2737.00,580.00,,,
27472698,578.0 Square Feet,2738.00,512.00,,,
14151927,980 PC,2745.00,467.00,,,
13957859,1077 PC,2749.00,593.00,,,
22864482,1307 PC,2749.00,580.00,,,
16507137,,2750.00,595.00,,,
9173179,1514 PC,2751.00,572.00,,,
19061760,1527 PC,2752.00,510.00,,,
22176200,980 PC,2752.00,580.00,,,
24844330,1075.0 Square Feet,2753.00,603.00,,,
21053150,1272 PC,2754.00,584.00,,,
24135735,,2759.00,550.00,,,
17593131,1218 PC,2760.00,582.00,,,
9757436,,2761.00,527.00,,,
10268894,981 PC,2774.00,606.00,,,
11635845,88.6 MC,2780.00,587.00,,,
23195187,908 PC,2782.00,646.00,,,
12005642,571.0 Square Feet,2782.00,520.00,,,
12364492,1071.0 Square Feet,2789.00,600.00,,,
20511530,,2793.00,613.00,,,
19795903,1173 PC,2794.00,614.00,,,
19137986,124.5 MC,2797.00,615.00,,,
14767167,,2800.00,498.00,,,
23467681,938 PC,2801.00,493.00,,,
27929828,83.3 MC,2803.00,605.00,,,
20482901,,2804.00,580.00,,,
11584614,1290 PC,2805.00,596.00,,,
21610791,1062.0 Square Feet,2808.00,603.00,,,
17524008,1072 PC,2809.00,578.00,,,
16966795,,2810.00,593.00,,,
25234125,874 PC,2811.00,416.00,,,
14936320,170.6 MC,2818.00,601.00,,,
24244068,1056 PC,2819.00,597.00,,,
15997941,1469 PC,2820.00,578.00,,,
26278945,854 PC,2820.00,620.00,,,
13397294,,2822.00,600.00,,,
22200499,1370 PC,2822.00,619.00,,,
25007004,1054 PC,2824.00,584.00,,,
15127390,1083 PC,2825.00,525.00,,,
10581365,,2826.00,600.00,,,
9142110,1110 PC,2838.00,518.00,,,
20354906,,2838.00,571.00,,,
18032692,,2841.00,611.00,,,
18022837,989 PC,2844.00,602.00,,,
23375519,,2845.00,602.00,,,
28507376,,2846.00,599.00,,,
14271254,919 PC,2846.00,646.00,,,
26279843,,2849.00,613.00,,,
13732158,585.0 Square Feet,2853.00,533.00,,,
26904173,,2855.00,590.00,,,
26015781,1525 PC,2856.00,549.00,,,
28534781,1143 PC,2865.00,616.00,,,
27447937,,2865.00,593.00,,,
12993896,,2867.00,509.00,,,
9047633,1465 PC,2870.00,620.00,,,
28681313,,2884.00,610.00,,,
22226251,2900 PC,2884.00,642.00,,,
20686232,1125 PC,2887.00,572.00,,,
15356687,875 PC,2890.00,635.00,,,
26070890,1223 PC,2897.00,609.00,,,
22098823,,2900.00,600.00,,,
12247427,1550 PC,2902.00,597.00,,,
14308428,,2906.00,608.00,,,
17622838,994 PC,2907.00,628.00,,,
14010256,936 PC,2910.00,540.00,,,
10154982,54.4 MC,2910.00,624.00,,,
10840220,793 PC,2910.00,639.00,,,
14765898,858 PC,2930.00,646.00,,,
21347417,"1,210 Square Feet",2932.00,643.00,,,
15905115,1343 PC,2937.00,626.00,,,
20658514,,2937.00,619.00,,,
16911408,929 PC,2938.00,538.00,,,
18751364,990 Square Feet,2939.00,567.00,,,
27653725,,2940.00,497.00,,,
17064383,887 PC,2942.00,633.00,,,
20053965,,2952.00,615.00,,,
26605015,1070 PC,2954.00,637.00,,,
27939923,1000.0 Square Feet,2956.00,637.00,,,
27934739,819.0 Square Feet,2957.00,630.00,,,
19058900,100.7 MC,2961.00,620.00,,,
19944009,,2962.00,550.00,,,
12680803,874 PC,2963.00,650.00,,,
16595992,1050 PC,2963.00,863.00,,,
24766422,1239 PC,2969.00,626.00,,,
20953545,1680 PC,2970.00,614.00,,,
15386569,,2975.00,612.00,,,
24803372,"1,222 Square Feet",2977.00,653.00,,,
26045172,752.0 Square Feet,2978.00,556.00,,,
18635979,817 PC,2981.00,657.00,,,
27228199,,2986.00,608.00,,,
26338303,907 PC,2987.00,635.00,,,
15552290,1180.0 Square Feet,2988.00,599.00,,331500.00,
19317676,1184 PC,2990.00,624.00,,,
17957675,,2990.00,690.00,,,
9112016,,2992.00,615.00,,,
27160028,,2994.00,666.00,,,
18906124,97.2 MC,2996.00,627.00,,,
17777772,"1,242 Square Feet",2996.00,657.00,,,
10522419,810 PC,2999.00,659.00,,,
19833878,1315 PC,2999.00,647.00,,,
23674124,1099 PC,3000.00,631.00,,,
25044665,1269 PC,3001.00,640.00,,,
23335986,114.1 Square Metres,3001.00,645.00,,,
15131035,1477 PC,3002.00,1616.00,,,
20332392,,3003.00,635.00,,,
11938223,1136.0 Square Feet,3008.00,603.00,,309933.00,
24442103,99.6 MC,3010.00,646.00,,,
15011420,1164 PC,3013.00,325.00,,,
28635651,904 PC,3013.00,650.00,,,
9817291,685.0 Square Feet,3013.00,632.00,,,
16520567,1241.0 Square Feet,3013.00,604.00,,334300.00,
27824835,83.4 MC,3015.00,623.00,,,
22375245,1092 PC,3015.00,650.00,,,
25379464,54 MC,3017.00,626.00,,,
19469800,"1,315 Square Feet",3018.00,662.00,,,
10406275,,3019.00,593.00,,,
20216472,1309 PC,3022.00,639.00,,,
18989927,1259 PC,3025.00,636.00,,,
18141360,,3034.00,579.00,,,
20432847,1440 PC,3041.00,650.00,,,
23614065,81.7 Square Metres,3044.00,668.00,,,
17694036,1087 PC,3048.00,661.00,,,
25951188,,3052.00,698.00,,430000.00,
26947425,1030 PC,3053.00,659.00,,,
27775297,976 PC,3057.00,710.00,,,
24019059,54.4 MC,3060.00,656.00,,,
9316848,1043 PC,3061.00,624.00,,,
18457751,1380 PC,3063.00,644.00,,,
18658797,918 PC,3065.00,662.00,,,
18288148,1297 PC,3066.00,639.00,,,
16878718,,3067.00,634.00,,,
25708765,897 PC,3068.00,674.00,,,
10606409,"1,315 Square Feet",3069.00,673.00,,,
12327159,918 PC,3077.00,699.00,,,
