,MlsNumber,LivingArea,MunicipalTax,SchoolTax,LotAssessment,BuildingAssessment,Area
7374,27949026,550.0,1625.0,357.00,,,
7375,28047470,,1627.0,346.00,,,
7376,28495900,1044.0,1627.0,351.00,,,
7377,20038675,1041.0,1628.0,320.00,,,
7378,11751448,673.0,1628.0,362.00,,,
7379,23897598,586.6,1629.0,334.00,,,
7380,16662658,620.0,1631.0,328.00,,,
7381,27021350,,1632.0,358.00,,,
7382,16742101,912.0,1634.0,323.00,,,
7383,23388863,650.0,1636.0,335.00,,,
7384,16655661,,1640.0,370.00,,,
7385,22178927,534.0,1641.0,333.00,,,
7386,12283878,943.99403,1643.0,340.00,,,
7387,15448602,775.0,1644.0,361.00,,,
7388,16596937,,1648.0,347.00,,,
7389,12974828,700.0,1652.0,342.00,,,
7390,15564052,,1657.0,332.00,,,
7391,22107207,933.0,1659.0,334.00,,,
7392,19966995,912.0,1659.0,341.00,,,
7393,13486795,483.0,1660.0,310.00,,,
7394,22008887,355.0,1660.0,310.00,,,
7395,10107384,880.0,1670.0,316.00,,,
7396,27768358,,1671.0,314.00,,,
7397,28803312,821.2855699999999,1672.0,354.00,,,
7398,17494598,981.0,1674.0,356.00,,,
7399,25261270,825.0,1676.0,340.00,,,
7400,20309291,721.1813,1677.0,336.00,,,
7401,22302511,1240.0,1679.0,361.00,,,
7402,10246718,783.6119199999999,1679.0,313.00,,,
7403,10804162,778.0,1683.0,386.00,,,
7404,15629847,,1686.0,348.00,,,
7405,15877902,481.0,1690.0,316.00,,,
7406,28886316,1120.0,1696.0,736.00,,,
7407,22398445,839.5842,1700.0,382.00,,,
7408,24447192,1206.0,1700.0,451.00,,,
7409,26884348,513.0,1703.0,377.00,,,
7410,20334137,,1706.0,332.00,,,
7411,27696765,,1707.0,335.00,,,
7412,21407632,989.20241,1710.0,363.00,,,
7413,19932715,750.24383,1712.0,367.00,,,
7414,15156688,725.48,1715.0,354.00,,,
7415,16097083,606.0,1718.0,354.00,,,
7416,21975432,860.0,1719.0,363.00,,,
7417,26606480,857.0,1720.0,365.00,,,
7418,24117044,831.0,1727.0,357.00,,,
7419,25704011,875.0,1729.0,356.00,,,
7420,22025595,738.0,1731.0,283.00,,,
7421,15927269,807.0,1732.0,419.00,,,
7422,25494465,1440.0,1732.0,378.00,,,
7423,21274914,894.0,1739.0,398.00,,,
7424,14302931,1100.0,1741.0,367.00,,,
7425,21562658,,1743.0,346.00,,,
7426,18499458,,1743.0,360.00,,,
7427,28131411,,1749.0,376.00,,,
7428,19133387,919.0,1750.0,341.00,,,
7429,17278281,903.09121,1756.0,575.00,,,
7430,15241488,752.0,1760.0,358.00,,,
7431,14445453,570.0,1760.0,410.00,,,
7432,21562277,871.0,1761.0,358.00,,,
7433,10994182,,1762.0,387.00,,,
7434,9628797,665.2090199999999,1762.0,355.00,,,
7435,24229669,,1762.0,335.00,,,
7436,23201081,820.0,1765.0,374.00,,,
7437,20827278,,1767.0,371.00,,,
7438,10774730,892.219671,1771.0,360.00,,,
7439,23042720,786.8410899999999,1775.0,380.00,,,
7440,21870265,730.0,1776.0,381.00,,,
7441,16374097,664.0,1782.0,362.00,,,
7442,15534155,2270.0,1782.0,368.00,,,
7443,15730535,980.5912899999998,1785.0,355.00,,,
7444,28657469,769.0,1790.0,371.00,,,
7445,25959825,724.0,1794.0,374.00,,,
7446,14556514,949.0,1797.0,364.00,,,
7447,23676602,1058.0913699999999,1800.0,382.00,,,
7448,10732307,999.0,1800.0,407.00,,,
7449,9295177,909.54955,1800.0,300.00,,,
7450,15378890,,1800.0,330.00,,,
7451,22257387,1185.95,1801.0,416.00,,,
7452,22614220,871.0,1802.0,360.00,,,
7453,22962348,,1804.0,367.00,,211200.0,
7454,20693317,816.98,1806.0,326.00,,,
7455,19240016,752.0,1806.0,373.00,,,
7456,20071599,1003.19548,1810.0,374.00,,,
7457,25477049,770.6952399999999,1814.0,334.00,,,
7458,20917908,850.0,1817.0,390.00,,,
7459,20845055,884.7,1817.0,388.00,,,
7460,9068040,,1817.0,346.00,,,
7461,14822652,850.0,1818.0,389.00,,,
7462,20096160,,1819.0,360.00,,,
7463,10066317,,1819.0,189.00,,,
7464,25001352,973.05656,1821.0,364.00,,,
7465,26703825,763.0,1824.0,375.00,,,
7466,21021470,1033.0,1824.0,380.00,,,
7467,23504231,,1825.0,337.00,,,
7468,23095292,795.0,1825.0,380.00,,,
7469,10183278,743.0,1827.0,380.00,,,
7470,21612733,496.21578999999997,1829.0,376.00,,,
7471,10569957,1000.0,1832.0,377.00,,,
7472,27625358,585.55616,1832.0,388.00,,,
7473,13536068,878.3342399999999,1832.0,389.00,,,
7474,11336912,854.0,1833.0,349.00,,,
7475,11177401,690.0,1833.0,385.00,,,
7476,10433520,760.0,1834.0,390.00,,,
7477,12687414,911.70233,1835.0,380.00,,,
7478,25690953,518.0,1835.0,357.00,,,
7479,11055702,870.79951,1836.0,397.00,,,
7480,22477233,,1837.0,365.00,,,
7481,26034714,,1837.0,377.00,,,
7482,26727089,1010.0,1840.0,351.00,,,
7483,23289719,932.0,1842.0,188.00,,,
7484,17554745,2512.0,1845.0,321.00,,,
7485,14071172,1005.0,1848.0,380.00,,,
7486,23433923,707.0,1850.0,413.00,,,
7487,14799641,,1850.0,368.00,,,
7488,16925908,665.2090199999999,1850.0,348.00,,,
7489,9526521,834.0,1851.0,379.00,,,
7490,14436873,583.40338,1855.0,407.00,,,
7491,15035121,869.7231199999999,1857.0,384.00,,,
7492,11670060,750.0,1857.0,816.00,,,
7493,12880335,1068.0,1860.0,372.00,,,
7494,24453211,900.0,1861.0,391.00,,,
7495,20525623,745.0,1862.0,409.00,,,
7496,15066259,1154.0,1867.0,384.00,,,
7497,11215165,,1868.0,388.00,,,
7498,20369790,990.2787999999999,1870.0,385.00,,,
7499,24956052,,1877.0,455.00,,,
7500,9380451,715.0,1881.0,373.00,,,
7501,9375079,720.0,1882.0,418.00,,,
7502,18929205,666.0,1883.0,390.00,,,
7503,18874932,684.58404,1884.0,387.00,,,
7504,10302999,621.0,1885.0,850.00,,,
7505,9297931,937.5356899999999,1890.0,388.00,,,
7506,9659140,1368.0,1894.0,421.00,,,
7507,10338918,1172.18,1895.0,390.00,,,
7508,23077335,1604.8974899999998,1895.0,389.00,,,
7509,20461293,5920.1449999999995,1898.0,450.00,,,
7510,28719844,723.33408,1901.0,391.00,,,
7511,10764916,1033.3344,1906.0,52.00,,192600.0,
7512,17567045,865.0,1908.0,391.00,,,
7513,22005790,877.0,1908.0,410.00,,,
7514,27586490,906.32038,1908.0,420.00,,,
7515,26073116,956.0,1911.0,429.00,,,
7516,11553903,860.0,1912.0,346.00,,,
7517,22493830,845.0,1914.0,357.00,,,
7518,26686389,769.0,1914.0,400.00,,,
7519,21075209,733.0,1926.0,414.00,,,
7520,11753362,653.0,1926.0,396.00,,,
7521,13806543,673.0,1927.0,423.00,,,
7522,25726609,,1927.0,421.00,,,
7523,27247752,,1927.0,610.00,,,
7524,9288644,594.0,1927.0,43.00,,,
7525,22616555,912.7787199999999,1929.0,367.00,,,
7526,18306270,1035.0,1930.0,399.00,,,
7527,19307365,,1932.0,401.00,,,
7528,21689166,789.0,1934.0,425.00,,,
7529,13313335,675.0,1936.0,398.00,,,
7530,14065158,1134.0,1937.0,364.00,,,
7531,13444481,914.0,1937.0,351.00,,,
7532,16950580,807.2925,1940.0,399.00,,,
7533,9772195,10.7639,1943.0,340.00,,,
7534,9534363,763.0,1945.0,400.00,,,
7535,9525150,973.0,1950.0,404.00,,,
7536,19485234,820.0,1952.0,441.00,,,
7537,11692815,1031.1816199999998,1953.0,422.00,,,
7538,23507509,981.0,1954.0,385.00,,,
7539,12706545,983.82046,1957.0,381.00,,,
7540,15410199,784.0,1959.0,390.00,,,
7541,15546702,969.8273899999999,1962.0,388.00,,,
7542,20700413,631.0,1962.0,0.00,,,
7543,9173680,796.5286,1967.0,405.00,,,
7544,11704913,846.0,1967.0,407.00,,,
7545,27149295,799.0,1967.0,415.00,,,
7546,25553991,544.0,1968.0,419.00,,,
7547,21853358,1039.79,1970.0,405.00,,,
7548,21061105,891.0,1972.0,402.00,,,
7549,13474050,864.3411699999999,1973.0,407.00,,,
7550,24495940,969.0,1973.0,404.00,,,
7551,25764099,823.0,1974.0,415.00,,,
7552,23370334,1096.0,1975.0,823.00,,,
7553,19783960,1100.0,1977.0,388.00,,,
7554,21832199,992.0,1979.0,406.00,,,
7555,23318330,2435.0,1980.0,349.00,,,
7556,22607299,,1983.0,390.00,,,
7557,9767239,1065.0,1986.0,418.00,,,
7558,19705941,1030.0,1987.0,432.00,,,
7559,13171973,822.0,1990.0,450.00,,,
7560,11013689,804.0,1990.0,411.00,,,
7561,25242194,916.0,1997.0,421.00,,,
7562,19172070,1090.0,1998.0,411.00,,,
7563,15312430,880.4870199999999,1998.0,421.00,,,
7564,13503963,782.0,2000.0,429.00,,,
7565,27867345,701.0,2002.0,412.00,,,
7566,16331656,1060.0,2003.0,417.00,,,
7567,14269801,1039.7927399999999,2006.0,414.00,,,
7568,17126803,1200.0,2008.0,448.00,,,
7569,22541805,925.6954,2011.0,430.00,,,
7570,13418032,766.0,2012.0,404.00,,,
7571,24484024,1008.5774299999999,2013.0,417.00,,,
7572,20530987,746.0,2016.0,414.00,,,
7573,22144584,710.0,2018.0,212.00,,,
7574,12617463,,2020.0,405.00,,,
7575,14016916,1062.0,2020.0,437.00,,,
7576,23932105,,2020.0,1.00,,,
7577,21961318,1157.0,2024.0,444.00,,,
7578,28992484,808.3688899999999,2025.0,430.00,,,
7579,22385766,1025.0,2026.0,430.00,,,
7580,13821237,805.0,2028.0,433.00,,,
7581,24321977,850.0,2029.0,432.00,,,
7582,20022301,963.0,2030.0,418.00,,,
7583,11200875,727.0,2031.0,427.00,,,
7584,9246829,439.0,2031.0,426.00,,,
7585,18675956,829.8966899999999,2032.0,312.00,,,
7586,25763771,960.0,2033.0,427.00,,,
7587,12533913,1140.0,2034.0,427.00,,,
7588,17005300,967.0,2043.0,392.00,,,
7589,22643813,884.0,2045.0,465.00,,,
7590,20046820,660.0,2048.0,436.00,,,
7591,10074419,980.0,2050.0,218.00,,,
7592,10155868,812.0,2051.0,435.00,,,
7593,17465043,1047.0,2055.0,391.00,,,
7594,10611519,903.09121,2057.0,424.00,,,
7595,10331544,735.0,2060.0,367.00,,,
7596,12232970,,2061.0,418.00,,247700.0,
7597,13895624,738.0,2062.0,434.00,,,
7598,21384329,977.0,2062.0,433.00,,,
7599,15170135,1060.0,2067.0,401.00,,,
7600,26007423,1125.0,2067.0,434.00,,,
7601,15007942,,2068.0,428.00,,,
7602,28235645,1152.0,2070.0,361.00,,,
7603,27991226,1035.48718,2071.0,428.00,,,
7604,19890754,723.0,2073.0,437.00,,,
7605,25005022,715.0,2074.0,437.00,,,
7606,26216203,833.15,2078.0,457.00,,,
7607,28699284,695.0,2079.0,429.00,,,
7608,25983167,746.0,2083.0,454.00,,,
7609,28378844,748.0,2085.0,493.00,,,
7610,10723800,809.0,2086.0,458.00,,,
7611,13813040,852.5,2087.0,221.00,,,
7612,24720677,1059.0,2089.0,433.00,,,
7613,18787569,1205.5567999999998,2090.0,368.00,,,
7614,10078813,680.0,2092.0,,,,
7615,27710421,1084.0,2094.0,434.00,,,
7616,13704406,1004.0,2096.0,432.00,,,
7617,26935809,620.0,2098.0,447.00,,,
7618,24450027,936.1363829999999,2100.0,351.00,,,
7619,25547533,1165.0,2100.0,425.00,,,
7620,24073700,694.0,2100.0,438.00,,,
7621,10552412,,2100.0,461.00,,,
7622,20157364,844.96615,2100.0,447.00,,229700.0,
7623,15503774,795.0,2101.0,452.00,,,
7624,9022066,872.0,2102.0,461.00,,,
7625,16968227,778.22997,2103.0,455.00,,,
7626,25112435,794.0,2105.0,462.00,,,
7627,14907902,1040.0,2113.0,405.00,,,
7628,22183323,,2113.0,393.00,,200867.0,
7629,26525100,755.0,2115.0,447.00,,,
7630,28068784,651.0,2117.0,447.00,,,
7631,26143871,632.0,2117.0,469.00,,,
7632,12434367,851.0,2122.0,439.00,,,
7633,20184249,933.0,2123.0,433.00,,,
7634,24774023,1050.0,2124.0,451.00,,,
7635,26907913,741.0,2126.0,450.00,,,
7636,20853556,975.0,2127.0,442.00,,,
7637,12358165,711.0,2130.0,452.00,,,
7638,26120675,,2132.0,430.00,,,
7639,15150523,875.0,2136.0,452.00,,,
7640,21933104,620.0,2138.0,456.00,,,
7641,9139318,617.0,2140.0,433.00,,,
7642,23788707,960.0,2140.0,448.00,,,
7643,10444614,927.0,2146.0,486.00,,,
7644,13054781,912.7787199999999,2149.0,457.00,,,
7645,21507943,740.0,2152.0,442.00,,,
7646,9484564,853.0,2155.0,471.00,,,
7647,22222073,918.0,2157.0,414.00,,,
7648,17777755,770.0,2157.0,464.00,,,
7649,11513118,887.0,2159.0,449.00,,,
7650,25940075,895.0,2159.0,448.00,,,
7651,20362753,807.0,2161.0,465.00,,,
7652,25662159,634.0,2163.0,441.00,,,
7653,16287718,1082.417784,2164.0,450.00,,,
7654,27863671,623.0,2164.0,480.00,,,
7655,13728025,780.0,2166.0,460.00,,,
7656,20628649,678.0,2171.0,390.00,,,
7657,13271431,862.0,2172.0,978.00,,,
7658,13168599,,2172.0,466.00,,,
7659,10784843,502.0,2175.0,456.00,,,
7660,18221215,975.0,2176.0,448.00,,,
7661,9223731,896.0,2177.0,444.00,,,
7662,28423216,956.91071,2188.0,470.00,,,
7663,20843347,674.0,2190.0,475.00,,,
7664,22427084,801.0,2193.0,472.00,,,
7665,13330449,1108.0,2196.0,457.00,,,
7666,15400548,768.0,2198.0,456.00,,267800.0,
7667,28462799,770.0,2200.0,650.00,,,
7668,11561844,762.0,2200.0,422.00,,,
7669,21420069,934.30652,2200.0,458.00,,,
7670,11825023,3748.0,2200.0,0.00,,,
7671,22877128,870.0,2203.0,510.00,,,
7672,15249207,1212.01514,2207.0,441.00,,,
7673,17752716,1038.0,2208.0,454.00,,,
7674,10670422,1173.0,2213.0,460.00,,,
7675,28077466,853.0,2213.0,444.00,,,
7676,19241904,675.0,2215.0,471.00,,,
7677,20589114,664.13263,2215.0,470.00,,,
7678,14564046,1093.0,2223.0,463.00,,,
7679,27749560,1251.0,2223.0,463.00,,,
7680,25621413,927.0,2224.0,448.00,,,
7681,20881734,965.0,2225.0,458.00,,,
7682,13075151,945.0,2225.0,449.00,,,
7683,10811364,,2225.0,412.00,,,
7684,22426589,868.0,2227.0,523.00,,,
7685,16750564,1330.0,2229.0,438.00,,,
7686,20007413,658.0,2230.0,489.00,,,
7687,20593957,720.10491,2231.0,490.00,,,
7688,25325476,832.0,2238.0,476.00,,,
7689,22700634,929.0,2239.0,650.00,,,
7690,18192970,675.0,2240.0,471.00,,,
7691,25084600,847.11893,2244.0,464.00,,,
7692,11211956,716.0,2245.0,493.00,,,
7693,24348167,880.4870199999999,2251.0,500.00,,,
7694,15014020,896.6,2251.0,470.00,,,
7695,12502983,777.15358,2252.0,483.00,,,
7696,13403886,1047.0,2252.0,480.00,,,
7697,10219476,510.0,2252.0,472.00,,,
7698,10361212,502.0,2252.0,472.00,,,
7699,26210924,1092.0,2253.0,457.00,,,
7700,15849213,650.0,2254.0,530.00,,,
7701,22647300,1151.0,2254.0,495.00,,,
7702,28225984,995.0,2258.0,481.00,,,
7703,27582554,,2260.0,475.00,,,
7704,27457747,919.23706,2261.0,469.00,,,
7705,13932650,864.3411699999999,2263.0,465.00,,,
7706,15508405,734.09798,2263.0,497.00,,,
7707,15526643,922.0,2263.0,481.00,,,
7708,10896677,750.0,2266.0,460.00,,,
7709,23120132,1012.0,2268.0,487.00,,,
7710,27140419,,2270.0,440.00,,,
7711,22265261,716.0,2270.0,475.00,,,
7712,11850266,897.0,2274.0,459.00,,,
7713,11447381,585.55616,2274.0,499.00,,,
7714,23683053,794.37582,2276.0,490.00,,,
7715,27070585,1100.0,2277.0,483.00,,,
7716,9165892,502.0,2278.0,478.00,,,
7717,14814156,1202.0,2286.0,478.00,,,
7718,27622318,900.0,2287.0,490.00,,,
7719,21940873,1270.0,2288.0,487.00,,,
7720,9795985,1113.0,2289.0,710.00,,,
7721,26435111,861.0,2291.0,419.00,,,
7722,24286012,956.0,2295.0,522.00,,,
7723,15662884,922.0,2297.0,44.00,,,
7724,24806895,1076.0,2300.0,488.00,,,
7725,26756673,3000.0,2305.0,475.00,,,
7726,24514601,797.0,2307.0,485.00,,,
7727,25892826,,2308.0,489.00,,,
7728,27313671,986.0,2309.0,489.00,,,
7729,9463669,,2310.0,491.00,,,
7730,11167422,,2310.0,470.00,,,
7731,26542494,,2320.0,471.00,,,
7732,21305711,,2320.0,456.00,,,
7733,10981627,1054.0,2324.0,484.00,,,
7734,26423197,933.0,2324.0,470.00,,,
7735,27236524,1033.0,2329.0,490.00,,,
7736,21012240,1532.0,2331.0,494.00,,,
7737,25366210,921.3898399999999,2332.0,249.00,,,
7738,12216698,,2332.0,495.00,,,
7739,13841609,,2335.0,497.00,,,
7740,13516101,958.0,2335.0,499.00,,,
7741,15136598,,2336.0,513.00,,,
7742,23929478,1090.3830699999999,2336.0,481.00,,,
7743,22711186,867.0,2337.0,480.00,,,
7744,13341603,,2337.0,524.00,,,
7745,9442507,510.0,2339.0,491.00,,,
7746,18813492,910.0,2346.0,498.00,,,
7747,18430227,998.0,2348.0,504.00,,,
7748,21946239,,2348.0,499.00,,,
7749,26095865,1050.0,2349.0,516.00,,,
7750,17147437,1430.0,2351.0,484.00,,,
7751,11701525,1533.85575,2351.0,471.00,,,
7752,21430718,,2351.0,460.00,,,
7753,25243241,978.3,2357.0,490.00,,,
7754,17754447,1071.0,2357.0,507.00,,,
7755,19962540,1479.0,2359.0,494.00,,,
7756,10848167,510.0,2365.0,496.00,,,
7757,16795469,962.0,2367.0,508.00,,,
7758,10531078,880.0,2371.0,504.00,,,
7759,19911421,1200.0,2372.0,528.00,,,
7760,24072098,1.0,2374.0,623.00,,,
7761,27615726,,2376.0,510.00,,,
7762,21388017,1070.0,2377.0,506.00,,,
7763,27813431,928.0,2381.0,522.00,,,
7764,21452122,1312.0,2382.0,541.00,,,
7765,12131140,1052.0,2383.0,498.00,,,
7766,21138480,631.0,2383.0,489.00,,,
7767,18310583,975.0,2384.0,514.00,,,
7768,9117696,1064.0,2386.0,498.00,,,
7769,28021050,1040.0,2390.0,524.00,,,
7770,17907502,980.0,2390.0,507.00,,,
7771,25437124,,2390.0,466.00,,,
7772,9786267,573.0,2393.0,502.00,,,
7773,20539337,1025.0,2399.0,511.00,,,
7774,26644431,747.02,2399.0,526.00,,,
7775,19184995,1278.0,2400.0,442.00,,,
7776,14634042,547.0,2400.0,448.00,,,
7777,19993264,,2401.0,498.00,,,
7778,12558609,1075.0,2406.0,504.00,,,
7779,15193074,785.0,2407.0,565.00,,,
7780,28622054,797.6049899999999,2409.0,529.00,,,
7781,20465415,975.0,2414.0,565.00,,,
7782,24460614,1107.0,2419.0,514.00,,,
7783,11031646,,2419.0,462.00,,,
7784,9569403,1160.0,2422.0,509.00,,,
7785,22596569,1180.0,2422.0,509.00,,,
7786,22252134,1380.0,2423.0,498.00,,,
7787,9625398,510.0,2426.0,509.00,,,
7788,15564690,540.0,2426.0,453.00,,,
7789,25102268,811.59806,2429.0,509.00,,,
7790,21232745,900.0,2429.0,519.00,,296700.0,
7791,18132090,1098.99419,2430.0,430.00,,,
7792,20504574,930.0,2440.0,510.00,,,
7793,25235665,1163.0,2443.0,372.00,,,
7794,21207935,1496.1821,2443.0,407.00,,,
7795,24139035,1135.0,2444.0,513.00,,,
7796,17344075,1029.02884,2444.0,491.00,,296800.0,
7797,10409018,1014.0,2447.0,449.00,,,
7798,17771680,1041.0,2450.0,407.00,,,
7799,16411455,,2450.0,538.00,,,
7800,22972131,864.0,2450.0,529.00,,,
7801,18722021,1206.0,2452.0,469.00,,,
7802,15126066,822.0,2452.0,538.00,,,
7803,19103863,775.0,2454.0,505.00,,,
7804,26516286,1023.0,2457.0,529.00,,,
7805,26459209,1380.0,2459.0,522.00,,,
7806,17315437,879.0,2460.0,540.00,,,
7807,21071222,1177.0,2461.0,531.00,,,
7808,16292695,,2462.0,518.00,,,
7809,14253268,,2462.0,541.00,,,
7810,10920393,988.0,2462.0,540.00,,,
7811,21426054,943.0,2463.0,442.00,,,
7812,14577932,899.53,2465.0,541.00,,,
7813,28534868,944.0,2466.0,528.00,,,
7814,19026687,1190.0,2466.0,527.00,,,
7815,20770926,1085.0,2469.0,531.00,,,
7816,13087945,1417.0,2469.0,524.00,,,
7817,10448322,1750.0,2474.0,518.00,,,
7818,16413380,798.68138,2475.0,528.00,,,
7819,9449456,510.0,2478.0,520.00,,,
7820,27139620,540.0,2480.0,463.00,,,
7821,10382060,,2483.0,452.00,,,
7822,23938344,,2486.0,531.00,,,
7823,15016526,537.0,2489.0,465.00,,,
7824,19206382,554.0,2489.0,465.00,,,
7825,21316295,811.3,2490.0,560.00,,,
7826,20160200,1300.0,2490.0,523.00,,,
7827,23968473,702.0,2494.0,535.00,,,
7828,24085113,951.5,2496.0,548.00,,,
7829,13306372,687.0,2498.0,549.00,,,
7830,20543783,854.0,2500.0,541.00,,,
7831,16874414,810.0,2500.0,560.00,,,
7832,22974174,1043.0,2500.0,576.00,,,
7833,23126106,959.0,2501.0,531.00,,,
7834,26512057,1213.0,2501.0,532.00,,,
7835,25168891,,2508.0,532.00,,,
7836,15189316,1053.0,2508.0,550.00,,,
7837,17056605,1111.62,2512.0,526.00,,,
7838,15359567,945.0,2513.0,551.00,,,
7839,27478214,1397.0,2514.0,528.00,,,
7840,19526430,1052.0,2514.0,516.00,,,
7841,25373614,554.0,2515.0,470.00,,,
7842,9167984,1255.0,2519.0,529.00,,,
7843,19254562,871.0,2519.0,547.00,,,
7844,28006157,750.0,2523.0,542.00,,,
7845,20738224,1016.0,2524.0,530.00,,,
7846,11869441,1122.6747699999999,2527.0,591.00,,,
7847,12938643,,2530.0,523.00,,,
7848,10582635,965.0,2540.0,638.00,,,
7849,19716747,965.0,2540.0,638.00,,,
7850,24906952,784.0,2540.0,553.00,,,
7851,19266661,481.0,2542.0,475.00,,,
7852,22466867,554.0,2542.0,475.00,,,
7853,25548075,493.0,2542.0,475.00,,,
7854,19398452,,2544.0,1684.00,,,
7855,18901656,,2546.0,546.00,,,
7856,12313228,,2550.0,743.00,,,
7857,25597064,1171.0,2553.0,509.00,,,
7858,9738838,,2554.0,544.00,,,
7859,20339751,1136.6678399999998,2554.0,535.00,,,
7860,14350448,,2560.0,546.00,,,
7861,22222863,,2561.0,530.00,,,
7862,9796185,1315.0,2562.0,570.00,,,
7863,25655046,850.0,2563.0,568.00,,,
7864,15213480,959.0,2564.0,552.00,,,
7865,9003950,1091.0,2567.0,550.00,,,
7866,14559885,730.0,2573.0,529.00,,,
7867,28696552,1120.0,2573.0,529.00,,,
7868,22302862,,2576.0,551.00,,,
7869,16525879,944.0,2577.0,565.00,,,
7870,15802938,555.0,2577.0,482.00,,,
7871,25519053,1130.2095,2581.0,573.00,,,
7872,17110848,,2582.0,542.00,,,
7873,11681382,1298.1263399999998,2584.0,527.00,,,
7874,22148637,,2591.0,525.00,,,
7875,17321049,1189.41095,2593.0,623.00,,,
7876,15223967,951.0,2594.0,555.00,,,
7877,28086014,979.0,2594.0,533.00,,,
7878,27263252,537.0,2595.0,485.00,,,
7879,14610824,770.0,2600.0,490.00,,,
7880,21594529,1092.0,2603.0,534.00,,,
7881,23897289,934.0,2606.0,474.00,,,
7882,26461156,825.0,2610.0,537.00,,,
7883,23169690,,2611.0,540.00,,,
7884,10974796,,2613.0,667.00,,,
7885,15014053,1127.0,2617.0,604.00,,,
7886,23156113,998.0,2620.0,541.00,,,
7887,22737251,652.0,2620.0,582.00,,,
7888,26182466,,2620.0,485.00,,,
7889,10084734,573.0,2626.0,551.00,,,
7890,20830237,1636.0,2629.0,542.00,,,
7891,17160395,899.0,2635.0,475.00,,,
7892,19793048,931.0,2636.0,538.00,,,
7893,15149747,1322.0,2639.0,499.00,,,
7894,15743422,1003.0,2642.0,555.00,,,
7895,15210765,1175.0,2647.0,567.00,,,
7896,14132737,1500.0,2649.0,548.00,,,
7897,16404838,858.95922,2649.0,571.00,,,
7898,20834462,590.0,2649.0,495.00,,,
7899,12276959,1060.25,2651.0,570.00,,,
7900,26849822,1191.56373,2652.0,531.00,,,
7901,28959404,913.0,2652.0,600.00,,,
7902,9539881,573.0,2652.0,556.00,,,
7903,24167829,980.0,2655.0,569.00,,,
7904,11642614,959.0,2657.0,469.00,,,
7905,14662917,1050.0,2660.0,552.00,,,
7906,18428377,946.1468100000001,2661.0,482.00,,,
7907,11036318,,2661.0,559.00,,,
7908,14134399,1205.0,2664.0,222.00,,,
7909,20173950,704.0,2665.0,585.00,,,
7910,17042291,2115.0,2666.0,575.00,,,
7911,24888119,1181.0,2667.0,572.00,,,
7912,25118243,,2667.0,555.00,,,
7913,24695179,758.0,2667.0,548.00,,,
7914,23844987,900.0,2668.0,570.00,,,
7915,13388949,800.83416,2671.0,573.00,,,
7916,13552645,571.0,2675.0,500.00,,,
7917,20627840,1093.61224,2676.0,975.00,,,
7918,11815947,878.3342399999999,2680.0,578.00,,,
7919,10619243,,2680.0,579.00,,,
7920,15346188,,2681.0,527.00,,,
7921,19129777,555.0,2684.0,502.00,,,
7922,25997934,590.0,2684.0,502.00,,,
7923,14035186,896.0,2685.0,443.00,,,
7924,22246337,,2686.0,557.00,,,
7925,28005722,1367.0,2688.0,570.00,,,
7926,27498555,,2689.0,566.00,,,
7927,18139943,2211.0,2694.0,706.00,,,
7928,26707641,1009.0,2695.0,592.00,,,
7929,13502526,1269.0,2698.0,548.00,,,
7930,19284740,578.0,2702.0,505.00,,,
7931,13023887,1093.0,2704.0,573.00,,,
7932,24687007,,2706.0,557.00,,,
7933,20767666,1033.0,2710.0,574.00,,,
7934,13688128,590.0,2711.0,507.00,,,
7935,16422090,1227.0846,2713.0,565.00,,,
7936,9139444,930.0,2717.0,555.00,,,
7937,26779452,1066.0,2717.0,583.00,,,
7938,15754315,,2719.0,573.00,,,
7939,20648476,955.0,2719.0,583.00,,,
7940,9468184,573.0,2722.0,571.00,,,
7941,17100279,1100.0,2723.0,557.00,,,
7942,10052827,562.0,2725.0,571.00,,,
7943,26692788,,2732.0,577.00,,,
7944,11237689,,2736.0,675.00,,,
7945,26785449,1336.88,2737.0,580.00,,,
7946,27472698,578.0,2738.0,512.00,,,
7947,14151927,980.0,2745.0,467.00,,,
7948,13957859,1077.0,2749.0,593.00,,,
7949,22864482,1307.0,2749.0,580.00,,,
7950,16507137,,2750.0,595.00,,,
7951,9173179,1514.0,2751.0,572.00,,,
7952,19061760,1527.0,2752.0,510.00,,,
7953,22176200,980.0,2752.0,580.00,,,
7954,24844330,1075.0,2753.0,603.00,,,
7955,21053150,1272.0,2754.0,584.00,,,
7956,24135735,,2759.0,550.00,,,
7957,17593131,1218.0,2760.0,582.00,,,
7958,9757436,,2761.0,527.00,,,
7959,10268894,981.0,2774.0,606.00,,,
7960,11635845,953.6815399999999,2780.0,587.00,,,
7961,23195187,908.0,2782.0,646.00,,,
7962,12005642,571.0,2782.0,520.00,,,
7963,12364492,1071.0,2789.0,600.00,,,
7964,20511530,,2793.0,613.00,,,
7965,19795903,1173.0,2794.0,614.00,,,
7966,19137986,1340.10555,2797.0,615.00,,,
7967,14767167,,2800.0,498.00,,,
7968,23467681,938.0,2801.0,493.00,,,
7969,27929828,896.6328699999999,2803.0,605.00,,,
7970,20482901,,2804.0,580.00,,,
7971,11584614,1290.0,2805.0,596.00,,,
7972,21610791,1062.0,2808.0,603.00,,,
7973,17524008,1072.0,2809.0,578.00,,,
7974,16966795,,2810.0,593.00,,,
